,group,names,scores,logfoldchanges,pvals,pvals_adj
204555,Malignant_high_cnv,SPR,38.437454,2.7200983,0.0,0.0
204556,Malignant_high_cnv,NUTF2,38.40511,1.2192563,0.0,0.0
204557,Malignant_high_cnv,KDELR3,38.392746,2.4460993,0.0,0.0
204558,Malignant_high_cnv,PLXNB2,38.388893,1.4345193,0.0,0.0
204559,Malignant_high_cnv,IMPAD1,38.373238,1.4430695,0.0,0.0
204560,Malignant_high_cnv,KPNA4,38.360046,1.0698837,0.0,0.0
204561,Malignant_high_cnv,CDC42BPB,38.324974,1.6948429,0.0,0.0
204562,Malignant_high_cnv,SREBF2,38.32409,1.8575208,0.0,0.0
204563,Malignant_high_cnv,TAGLN2,38.31925,1.0638031,0.0,0.0
204564,Malignant_high_cnv,POU2F3,38.30338,5.3708487,0.0,0.0
204565,Malignant_high_cnv,CAMLG,38.298122,1.2144588,0.0,0.0
204566,Malignant_high_cnv,MYL6,38.28912,0.878436,0.0,0.0
204567,Malignant_high_cnv,PPP4C,38.234425,1.0030757,0.0,0.0
204568,Malignant_high_cnv,ZC3H15,38.229683,1.055769,0.0,0.0
204569,Malignant_high_cnv,VGLL4,38.216732,1.2567048,0.0,0.0
204570,Malignant_high_cnv,ACHE,38.215637,4.0861416,0.0,0.0
204571,Malignant_high_cnv,AOC1,38.210365,3.1444705,0.0,0.0
204572,Malignant_high_cnv,FAM91A1,38.19006,1.2327114,0.0,0.0
204573,Malignant_high_cnv,TNKS1BP1,38.167023,2.228337,0.0,0.0
204574,Malignant_high_cnv,SERINC3,38.14373,1.0137758,0.0,0.0
204575,Malignant_high_cnv,CDK18,38.141556,2.8870568,0.0,0.0
204576,Malignant_high_cnv,SCAND1,38.139965,1.0487872,0.0,0.0
204577,Malignant_high_cnv,YKT6,38.095554,1.7348716,0.0,0.0
204578,Malignant_high_cnv,FBXO2,38.084145,2.867923,0.0,0.0
204579,Malignant_high_cnv,KCMF1,38.082012,1.129632,0.0,0.0
204580,Malignant_high_cnv,SLCO4A1,38.07343,3.4563565,0.0,0.0
204581,Malignant_high_cnv,GJB3,38.06071,3.9339516,0.0,0.0
204582,Malignant_high_cnv,RAB1B,38.031128,1.0288961,0.0,0.0
204583,Malignant_high_cnv,LLPH,37.99421,1.2254454,0.0,0.0
204584,Malignant_high_cnv,KLHL24,37.990753,1.2883247,0.0,0.0
204585,Malignant_high_cnv,HIST1H2BK,37.964024,1.375788,0.0,0.0
204586,Malignant_high_cnv,PAM,37.953598,1.622743,0.0,0.0
204587,Malignant_high_cnv,FAM177A1,37.943226,1.0423335,0.0,0.0
204588,Malignant_high_cnv,KLHL21,37.91172,1.9754218,0.0,0.0
204589,Malignant_high_cnv,TIMP2,37.876854,1.0802559,0.0,0.0
204590,Malignant_high_cnv,UBQLN1,37.869545,1.184152,0.0,0.0
204591,Malignant_high_cnv,VAPA,37.86596,0.96575487,0.0,0.0
204592,Malignant_high_cnv,EIF4E2,37.863865,1.1236002,0.0,0.0
204593,Malignant_high_cnv,SMAGP,37.854942,2.440427,0.0,0.0
204594,Malignant_high_cnv,RBX1,37.838123,1.0291167,0.0,0.0
204595,Malignant_high_cnv,ARL1,37.82646,1.3134861,0.0,0.0
204596,Malignant_high_cnv,LAMTOR3,37.825413,1.2486025,0.0,0.0
204597,Malignant_high_cnv,FKBP9,37.80119,1.6813658,0.0,0.0
204598,Malignant_high_cnv,STX3,37.79544,0.87567425,0.0,0.0
204599,Malignant_high_cnv,TUBA4A,37.794884,1.1440647,0.0,0.0
204600,Malignant_high_cnv,AAMDC,37.757492,1.6751434,0.0,0.0
204601,Malignant_high_cnv,AZGP1,37.747337,2.7058885,0.0,0.0
204602,Malignant_high_cnv,TM2D2,37.734524,1.6367522,0.0,0.0
204603,Malignant_high_cnv,EPHX1,37.728302,1.8617843,0.0,0.0
204604,Malignant_high_cnv,RBM42,37.727154,1.281179,0.0,0.0
204605,Malignant_high_cnv,ATL3,37.70208,1.2856196,0.0,0.0
204606,Malignant_high_cnv,RB1CC1,37.700935,1.0526732,0.0,0.0
204607,Malignant_high_cnv,CDKN1C,37.63523,1.6750828,5.7069804882679e-310,9.689824577649005e-309
204608,Malignant_high_cnv,COX6C,37.628986,0.98291403,7.2194249542209e-310,1.223533861060132e-308
204609,Malignant_high_cnv,TMEM205,37.61768,1.2362658,1.105058761071794e-309,1.871118251706833e-308
204610,Malignant_high_cnv,WDR34,37.613716,2.107632,1.282806405259214e-309,2.170100378622694e-308
204611,Malignant_high_cnv,WWC1,37.608723,2.9603922,1.54806296033683e-309,2.6164384663884654e-308
204612,Malignant_high_cnv,FOXA3,37.596165,3.3839307,2.483177604252286e-309,4.19308101477163e-308
204613,Malignant_high_cnv,CISD2,37.58545,1.1532526,3.716277954871403e-309,6.263857569290078e-308
204614,Malignant_high_cnv,SLC12A2,37.580227,1.7448983,4.5227514923458e-309,7.616247667774681e-308
204615,Malignant_high_cnv,XIST,37.555576,1.7885205,1.1424913209947573e-308,1.9221897161499974e-307
204616,Malignant_high_cnv,CNKSR1,37.553246,3.0572224,1.247028541170447e-308,2.096163234463348e-307
204617,Malignant_high_cnv,CREB3,37.542484,1.718447,1.868624649847129e-308,3.13817027175325e-307
204618,Malignant_high_cnv,HEBP2,37.528206,1.1198883,3.1948942312677096e-308,5.360644382418087e-307
204619,Malignant_high_cnv,CYB5R3,37.503757,1.1188956,7.9996255386162195e-308,1.3410241833620505e-306
204620,Malignant_high_cnv,UBE2Z,37.50218,1.1950761,8.487479608749425e-308,1.4215184173676526e-306
204621,Malignant_high_cnv,CAPN1,37.481525,1.1731976,1.841988149012835e-307,3.082249066345437e-306
204622,Malignant_high_cnv,GSN,37.460754,1.006778,4.013908835187015e-307,6.710515881915635e-306
204623,Malignant_high_cnv,JTB,37.427837,0.9791158,1.3779877591825056e-306,2.3016624060641364e-305
204624,Malignant_high_cnv,MRPS36,37.39993,1.0951782,3.917572862495072e-306,6.537648418953679e-305
204625,Malignant_high_cnv,RRP36,37.3761,1.8197867,9.555476058595517e-306,1.5931819406885336e-304
204626,Malignant_high_cnv,CCDC124,37.361687,1.3603808,1.6380117289678274e-305,2.7285943355542377e-304
204627,Malignant_high_cnv,SMG7,37.35303,1.3346554,2.263700784232181e-305,3.767473958074188e-304
204628,Malignant_high_cnv,KCNN4,37.338245,1.9475937,3.9340851910768163e-305,6.541609580526383e-304
204629,Malignant_high_cnv,EFNA5,37.331062,2.507343,5.144909708340331e-305,8.539627262085606e-304
204630,Malignant_high_cnv,MRPL15,37.323196,1.5060558,6.902034017857699e-305,1.1445873079614018e-303
204631,Malignant_high_cnv,TMEM183A,37.318943,1.2185721,8.090223466288465e-305,1.3404276248039446e-303
204632,Malignant_high_cnv,DLGAP4,37.31877,1.4112405,8.142458768136139e-305,1.3478755315017488e-303
204633,Malignant_high_cnv,FSTL3,37.31752,2.989351,8.531585082221694e-305,1.4110281064939848e-303
204634,Malignant_high_cnv,TRIM28,37.311584,1.1124184,1.0648573539016983e-304,1.759581700773101e-303
204635,Malignant_high_cnv,CHMP1B,37.311405,1.0216731,1.0719886979855337e-304,1.7697854445689805e-303
204636,Malignant_high_cnv,PSMA3,37.30333,1.063456,1.4493494879195434e-304,2.3906516018651507e-303
204637,Malignant_high_cnv,EIF1B,37.295624,1.0416828,1.9322426774838287e-304,3.184329050061729e-303
204638,Malignant_high_cnv,DNAJB6,37.28256,1.0169759,3.1464911350010568e-304,5.180792832336704e-303
204639,Malignant_high_cnv,GOLGA4,37.270184,1.0146693,4.99240782365326e-304,8.205549874986758e-303
204640,Malignant_high_cnv,TRIM8,37.261463,1.2956921,6.9108356651349594e-304,1.1348610084707426e-302
204641,Malignant_high_cnv,SPCS1,37.244606,0.9503751,1.2954530922477079e-303,2.1254388633181145e-302
204642,Malignant_high_cnv,ZDHHC7,37.209774,1.4011929,4.742659359310333e-303,7.774348694663979e-302
204643,Malignant_high_cnv,TPD52L2,37.18095,1.0562267,1.3866272727917333e-302,2.2710009679253637e-301
204644,Malignant_high_cnv,RTP4,37.17924,2.4552634,1.477600700769504e-302,2.4178564252114246e-301
204645,Malignant_high_cnv,ADGRG1,37.139763,1.710337,6.41375653576321e-302,1.0476557123333602e-300
204646,Malignant_high_cnv,IFT57,37.122932,1.5267321,1.198723889795111e-301,1.956330073054508e-300
204647,Malignant_high_cnv,DHPS,37.08666,1.2450465,4.609957158277922e-301,7.516870231563832e-300
204648,Malignant_high_cnv,ITPR3,37.08055,1.8510505,5.7827012784268346e-301,9.420814485901885e-300
204649,Malignant_high_cnv,GADD45GIP1,37.079678,1.0964904,5.973432850159548e-301,9.722983443966821e-300
204650,Malignant_high_cnv,CNPY2,37.07747,1.1352332,6.48363071505126e-301,1.0544161128598741e-299
204651,Malignant_high_cnv,EIF2S2,37.076065,1.0281796,6.830108032837515e-301,1.10978761513366e-299
204652,Malignant_high_cnv,PNPLA8,37.07477,1.2871492,7.165622105275808e-301,1.1632821780906962e-299
204653,Malignant_high_cnv,BAG5,37.07037,1.3941662,8.437291084092127e-301,1.3685271349105432e-299
204654,Malignant_high_cnv,DDRGK1,37.056293,1.1665281,1.4220621900808348e-300,2.304562605238705e-299
204655,Malignant_high_cnv,ZDHHC5,37.036278,1.3938527,2.986929032469216e-300,4.836316325801206e-299
204656,Malignant_high_cnv,ACTL6A,37.028893,1.5367632,3.927149690791739e-300,6.353125815339398e-299
204657,Malignant_high_cnv,ILF2,37.02724,1.1080663,4.175051474728979e-300,6.748268789764996e-299
204658,Malignant_high_cnv,TRMT112,37.0207,0.97345716,5.3199985562263624e-300,8.591379867371841e-299
204659,Malignant_high_cnv,TXNDC17,37.007065,1.067496,8.815343912759528e-300,1.4211286567372873e-298
204660,Malignant_high_cnv,TJAP1,37.006832,2.5493195,8.892089779250613e-300,1.4322533119633691e-298
204661,Malignant_high_cnv,ATAD1,37.000443,1.3472186,1.1265355665554789e-299,1.8129385852384564e-298
204662,Malignant_high_cnv,OSMR,36.98893,2.4232602,1.725246992555517e-299,2.774035281600778e-298
204663,Malignant_high_cnv,ARCN1,36.98112,1.1493373,2.3034755025870543e-299,3.700557389442588e-298
204664,Malignant_high_cnv,RAB17,36.973816,3.0295086,3.018337247381148e-299,4.844784686668076e-298
204665,Malignant_high_cnv,PON2,36.95785,1.756293,5.44816111458763e-299,8.737358556990752e-298
204666,Malignant_high_cnv,LAMA5,36.943974,2.3827803,9.100758467382647e-299,1.4582488048125598e-297
204667,Malignant_high_cnv,ALS2CL,36.91354,2.8880718,2.802486575876677e-298,4.4866452473831884e-297
204668,Malignant_high_cnv,ABHD2,36.908367,1.1000624,3.392590409293435e-298,5.426678539740156e-297
204669,Malignant_high_cnv,RBM47,36.90641,0.97652185,3.647200253119397e-298,5.828906311267762e-297
204670,Malignant_high_cnv,CLDN15,36.906067,2.869321,3.6936611265322525e-298,5.8980661319009836e-297
204671,Malignant_high_cnv,SMIM6,36.895355,3.7515008,5.4858557922391175e-298,8.752304581635288e-297
204672,Malignant_high_cnv,CASK,36.89301,1.4970473,5.981593203135122e-298,9.534999604687484e-297
204673,Malignant_high_cnv,C11orf1,36.86997,1.5873901,1.4000575192057443e-297,2.2298506461222643e-296
204674,Malignant_high_cnv,NDUFAB1,36.86586,1.0206144,1.6292395034027094e-297,2.5926341779427295e-296
204675,Malignant_high_cnv,TMX2,36.857365,1.3632942,2.2290073161807593e-297,3.544006735443068e-296
204676,Malignant_high_cnv,GOLGA5,36.85309,1.6721859,2.6095444493361133e-297,4.143889437461435e-296
204677,Malignant_high_cnv,MMP23B,36.853077,2.7493556,2.610782452088417e-297,4.143889437461435e-296
204678,Malignant_high_cnv,MYO1B,36.852573,2.3975189,2.6597143114995297e-297,4.217937683198097e-296
204679,Malignant_high_cnv,DAG1,36.840485,2.0321088,4.15353027366375e-297,6.581282943038958e-296
204680,Malignant_high_cnv,MAGI1,36.839863,2.654641,4.250149616364293e-297,6.72861582121933e-296
204681,Malignant_high_cnv,BCAP31,36.782314,0.9692342,3.5405586717212077e-296,5.60043755021747e-295
204682,Malignant_high_cnv,YWHAH,36.77435,1.0254394,4.746691262337948e-296,7.501880033483211e-295
204683,Malignant_high_cnv,RAB6A,36.76294,1.0815091,7.223445871793351e-296,1.1406511326730336e-294
204684,Malignant_high_cnv,SSR4,36.760216,0.8207524,7.984612912574701e-296,1.259771791756351e-294
204685,Malignant_high_cnv,ISOC2,36.757126,1.4993961,8.945723407892102e-296,1.4102087147347456e-294
204686,Malignant_high_cnv,MARCH5,36.739513,1.4678854,1.7095510378724457e-295,2.6926520049281153e-294
204687,Malignant_high_cnv,NDUFA5,36.70982,1.0553081,5.091663382239638e-295,8.0060674779192e-294
204688,Malignant_high_cnv,CRIP2,36.705364,1.717889,5.9973971959991925e-295,9.42222664739873e-294
204689,Malignant_high_cnv,SPAG9,36.7002,0.9958569,7.249857751610298e-295,1.1380247447756724e-293
204690,Malignant_high_cnv,PLCD3,36.696808,3.0027387,8.211463263504585e-295,1.2878775476074523e-293
204691,Malignant_high_cnv,ZDHHC9,36.68631,2.611676,1.2073730747428458e-294,1.8920282382951608e-293
204692,Malignant_high_cnv,WWP1,36.673336,1.3405377,1.9438596278073137e-294,3.0435710771429743e-293
204693,Malignant_high_cnv,CBR1,36.67078,1.4628212,2.134979026732045e-294,3.3399878992163956e-293
204694,Malignant_high_cnv,ARHGAP32,36.656517,2.6201112,3.602793413614756e-294,5.631494738662862e-293
204695,Malignant_high_cnv,EPRS,36.642117,1.1761057,6.1099760362434335e-294,9.542390422173605e-293
204696,Malignant_high_cnv,RNF114,36.61181,1.1825271,1.855591595320712e-293,2.895567761770693e-292
204697,Malignant_high_cnv,S100A2,36.594772,2.7610316,3.46383113944013e-293,5.400600075620766e-292
204698,Malignant_high_cnv,CTBP2,36.568695,1.1369653,8.997317740644258e-293,1.4016276045968291e-291
204699,Malignant_high_cnv,TRAF7,36.552563,1.4898583,1.62362370619078e-292,2.527199657735304e-291
204700,Malignant_high_cnv,CHTOP,36.543953,1.1745495,2.2245068079340716e-292,3.4595754197004924e-291
204701,Malignant_high_cnv,PIP4K2C,36.52695,2.2947261,4.141941705580153e-292,6.436180952575304e-291
204702,Malignant_high_cnv,GLRX5,36.50896,1.1087704,7.994149262765912e-292,1.2411721510571204e-290
204703,Malignant_high_cnv,DAPK3,36.50715,2.0254507,8.54110745055237e-292,1.3249813544624703e-290
204704,Malignant_high_cnv,EIF4G1,36.48862,1.1148897,1.680359068085653e-291,2.604556555532762e-290
204705,Malignant_high_cnv,MSRB2,36.451042,1.2224019,6.622832664935718e-291,1.0256800345603794e-289
204706,Malignant_high_cnv,ITGB5,36.42164,1.3311117,1.93509797666922e-290,2.9943861416569607e-289
204707,Malignant_high_cnv,PUF60,36.421207,1.1019998,1.9656790641945665e-290,3.039166452886286e-289
204708,Malignant_high_cnv,EGLN1,36.407333,1.1772186,3.2590310938883994e-290,5.034631757478515e-289
204709,Malignant_high_cnv,DDAH1,36.406116,2.0877655,3.4066613350710004e-290,5.258305365150877e-289
204710,Malignant_high_cnv,YWHAE,36.378178,0.99425894,9.42377434832101e-290,1.4533815988698079e-288
204711,Malignant_high_cnv,BFAR,36.377342,1.182665,9.714517085481913e-290,1.4969739192424127e-288
204712,Malignant_high_cnv,ACO2,36.376236,1.2870226,1.011482224008483e-289,1.5573628552183856e-288
204713,Malignant_high_cnv,EEF1A2,36.37178,4.463181,1.1895581830918885e-289,1.8300210552353762e-288
204714,Malignant_high_cnv,HACD2,36.30932,1.6066961,1.153258580931857e-288,1.7727040329988272e-287
204715,Malignant_high_cnv,MRPL49,36.301933,1.6566843,1.5082026998824429e-288,2.3163740553298233e-287
204716,Malignant_high_cnv,POLR2J,36.291695,0.9864598,2.1875273783360282e-288,3.3569294519788456e-287
204717,Malignant_high_cnv,PTPN14,36.26091,2.4509625,6.688323363737245e-288,1.0255244448441193e-286
204718,Malignant_high_cnv,TMEM134,36.240448,1.1890696,1.4051500114493293e-287,2.152740998501054e-286
204719,Malignant_high_cnv,REXO2,36.229218,1.1926306,2.1114801622160027e-287,3.232188863699881e-286
204720,Malignant_high_cnv,ALDH3B1,36.218063,1.6637195,3.1637501508948214e-287,4.838968929141361e-286
204721,Malignant_high_cnv,HSD17B11,36.217407,1.0134965,3.240089446346239e-287,4.951637934230376e-286
204722,Malignant_high_cnv,MPP5,36.208458,2.2957072,4.4809071117097624e-287,6.8366156567528915e-286
204723,Malignant_high_cnv,ADAM15,36.20796,1.7035967,4.56319636816059e-287,6.956431234394402e-286
204724,Malignant_high_cnv,POLR2C,36.18319,1.2736317,1.1191034948744484e-286,1.704629496266783e-285
204725,Malignant_high_cnv,COPB1,36.16815,1.0427163,1.9290772462659114e-286,2.935973075381844e-285
204726,Malignant_high_cnv,RAB18,36.134964,1.022232,6.4086036003860915e-286,9.745606148919097e-285
204727,Malignant_high_cnv,DPH3,36.13404,1.3983679,6.626673392945002e-286,1.006895274903392e-284
204728,Malignant_high_cnv,CNOT11,36.131893,1.4465048,7.161498276166812e-286,1.0872670106400261e-284
204729,Malignant_high_cnv,ESRRA,36.1312,1.3047901,7.34344073945965e-286,1.1139758833211454e-284
204730,Malignant_high_cnv,ATP6V0B,36.125694,1.0435057,8.961511006382125e-286,1.3583184618764455e-284
204731,Malignant_high_cnv,PTOV1,36.123203,1.1911514,9.804887165797086e-286,1.4849349163453904e-284
204732,Malignant_high_cnv,TM9SF2,36.1189,0.99812424,1.1456156937251744e-285,1.7335984990819135e-284
204733,Malignant_high_cnv,PFDN1,36.1031,1.1228548,2.0278475907400757e-285,3.0661254380577274e-284
204734,Malignant_high_cnv,MAPKAPK2,36.09282,1.0152733,2.9398258761744424e-285,4.437794248805906e-284
204735,Malignant_high_cnv,MCUR1,36.078445,1.7891876,4.94020418462515e-285,7.451373988985953e-284
204736,Malignant_high_cnv,MFSD6,36.07787,1.9468832,5.043580924982227e-285,7.601103597609616e-284
204737,Malignant_high_cnv,SMAD5,36.07192,1.3366877,6.252872628124466e-285,9.415940905508503e-284
204738,Malignant_high_cnv,RNPS1,36.07012,0.9795379,6.671847352199271e-285,1.0038689345296904e-283
204739,Malignant_high_cnv,TUSC2,36.061314,1.309043,9.168243562927986e-285,1.3783646110406842e-283
204740,Malignant_high_cnv,SURF1,36.05628,1.1218024,1.0995485153085111e-284,1.651732497793394e-283
204741,Malignant_high_cnv,C4orf19,36.04066,3.7571821,1.931615796372181e-284,2.8993036126082683e-283
204742,Malignant_high_cnv,LMAN2,36.031605,0.93709886,2.6776598308355936e-284,4.012587084151768e-283
204743,Malignant_high_cnv,ADIRF,35.974606,2.3107018,2.087815217732008e-283,3.1261485626671743e-282
204744,Malignant_high_cnv,OARD1,35.9613,1.4281001,3.370579353009295e-283,5.042789982711643e-282
204745,Malignant_high_cnv,PDXK,35.948704,0.96707696,5.302837485163458e-283,7.927270867360268e-282
204746,Malignant_high_cnv,MROH1,35.943226,1.6605575,6.458204476817268e-283,9.646649737890006e-282
204747,Malignant_high_cnv,BCL9L,35.93593,1.3729812,8.3964475261838e-283,1.2531697932829323e-281
204748,Malignant_high_cnv,GLUD1,35.922474,1.2072486,1.3620525461081073e-282,2.0312253401146447e-281
204749,Malignant_high_cnv,LDHA,35.9215,1.0554266,1.4105341489581703e-282,2.101832165440327e-281
204750,Malignant_high_cnv,TMOD3,35.906277,1.0799496,2.4379509984681098e-282,3.629859945989486e-281
204751,Malignant_high_cnv,NDUFB7,35.888725,0.97295487,4.5801138195726684e-282,6.813839747494483e-281
204752,Malignant_high_cnv,EFNB1,35.88833,2.2336729,4.645953968984957e-282,6.90623856257065e-281
204753,Malignant_high_cnv,BIK,35.857025,2.6585252,1.4292136934835723e-281,2.1228296810032483e-280
204754,Malignant_high_cnv,ESYT2,35.856567,1.180903,1.453056283183267e-281,2.1565126409681412e-280
204755,Malignant_high_cnv,UBE2M,35.85565,0.9828941,1.5015592219974778e-281,2.2267112597361635e-280
204756,Malignant_high_cnv,BST2,35.853554,1.0546373,1.6188995801789433e-281,2.39879700002976e-280
204757,Malignant_high_cnv,POP7,35.851467,1.4412322,1.744677220202606e-281,2.58309930514317e-280
204758,Malignant_high_cnv,MED21,35.846825,1.5464642,2.060835882061755e-281,3.0487521718079054e-280
204759,Malignant_high_cnv,TIPARP,35.845703,1.4104259,2.145435291091516e-281,3.171371480210119e-280
204760,Malignant_high_cnv,AGFG1,35.837273,1.0275588,2.9033453021705183e-281,4.2882850364939974e-280
204761,Malignant_high_cnv,SNX9,35.83187,1.3611205,3.523590328572048e-281,5.200246109320804e-280
204762,Malignant_high_cnv,SPOPL,35.806747,1.1825206,8.672388462997672e-281,1.2788836118302622e-279
204763,Malignant_high_cnv,SND1,35.785835,1.2162188,1.8343075731495755e-280,2.7006786202290526e-279
204764,Malignant_high_cnv,NUB1,35.77161,0.98223126,3.052680044503104e-280,4.490933989158899e-279
204765,Malignant_high_cnv,UQCRFS1,35.768394,0.9997386,3.425284535527612e-280,5.035086648054767e-279
204766,Malignant_high_cnv,PIH1D1,35.7307,1.1558603,1.3192911503614028e-279,1.937787406328451e-278
204767,Malignant_high_cnv,TBCC,35.66532,1.5227839,1.3639567233967255e-278,2.0018038921414114e-277
204768,Malignant_high_cnv,ARRDC1,35.64796,1.0937526,2.533948376019114e-278,3.7159891121224834e-277
204769,Malignant_high_cnv,AK4,35.64097,2.1479118,3.252181989040758e-278,4.765489475152598e-277
204770,Malignant_high_cnv,FBXW11,35.59915,1.1766188,1.443922193161169e-277,2.1124638757971347e-276
204771,Malignant_high_cnv,REEP5,35.598827,0.9644075,1.4607576349031597e-277,2.135406125525496e-276
204772,Malignant_high_cnv,MDH2,35.59146,1.027634,1.8990470602946618e-277,2.773927698885028e-276
204773,Malignant_high_cnv,PI3,35.585304,3.4169374,2.3646804175475757e-277,3.4513517734663235e-276
204774,Malignant_high_cnv,PSMD11,35.559055,1.0629517,6.019907015634228e-277,8.779386850933226e-276
204775,Malignant_high_cnv,TMED10,35.546627,0.95930356,9.368537891697908e-277,1.3652246516665605e-275
204776,Malignant_high_cnv,FGD4,35.54165,1.0524092,1.1182566349845404e-276,1.628290758745782e-275
204777,Malignant_high_cnv,CST6,35.536415,3.744023,1.347171346732959e-276,1.9600707636782135e-275
204778,Malignant_high_cnv,AKR1C3,35.526268,1.9729822,1.9324836981760614e-276,2.8094639278982222e-275
204779,Malignant_high_cnv,CHCHD1,35.524277,1.0537971,2.074222562822009e-276,3.0131583179079214e-275
204780,Malignant_high_cnv,CHCHD7,35.506744,1.1622212,3.8682027414012944e-276,5.614810049812843e-275
204781,Malignant_high_cnv,SLU7,35.48684,1.0411317,7.844568257773546e-276,1.1377697864154783e-274
204782,Malignant_high_cnv,ACTR10,35.483887,1.1068006,8.712058898897616e-276,1.262600423194191e-274
204783,Malignant_high_cnv,LYPD6B,35.482346,3.4592538,9.201994826175289e-276,1.3325611756496562e-274
204784,Malignant_high_cnv,ATP6V1C1,35.48181,1.2019346,9.378485366748053e-276,1.3570573000969992e-274
204785,Malignant_high_cnv,EMC3,35.478275,1.0500779,1.0633143786944674e-275,1.537403063007696e-274
204786,Malignant_high_cnv,EXOSC4,35.468895,1.6886575,1.4835165177186614e-275,2.1432818261841737e-274
204787,Malignant_high_cnv,NBEAL1,35.466785,0.9567136,1.5988080271592524e-275,2.3080452541837978e-274
204788,Malignant_high_cnv,UBR4,35.4569,1.1211479,2.270491010571378e-275,3.2751346167298907e-274
204789,Malignant_high_cnv,ZC3H11A,35.446796,0.9468317,3.2496648331511925e-275,4.683921111147128e-274
204790,Malignant_high_cnv,RAP2B,35.443275,1.1789969,3.682102682288901e-275,5.303087497363477e-274
204791,Malignant_high_cnv,OXR1,35.40669,1.2619392,1.3472290630280415e-274,1.938815573052874e-273
204792,Malignant_high_cnv,ZMYND8,35.405937,1.2925262,1.3835647581081513e-274,1.989559671974169e-273
204793,Malignant_high_cnv,MRPS16,35.40238,1.1082041,1.5692389993362758e-274,2.2548063789376134e-273
204794,Malignant_high_cnv,DHX15,35.401466,1.1047846,1.6209468479744503e-274,2.3272973867698334e-273
204795,Malignant_high_cnv,MUC12,35.379,4.3421397,3.592309848987109e-274,5.1537115019538315e-273
204796,Malignant_high_cnv,P4HB,35.360195,0.9983892,6.989736320937289e-274,1.0020065847527994e-272
204797,Malignant_high_cnv,UACA,35.354744,1.602323,8.476379743591237e-274,1.2141823522805186e-272
204798,Malignant_high_cnv,HCCS,35.35108,1.8629918,9.649188891070175e-274,1.3811101222508563e-272
204799,Malignant_high_cnv,RFK,35.346355,1.4961594,1.1405521480021416e-273,1.631236368089307e-272
204800,Malignant_high_cnv,OXSR1,35.344776,1.3089603,1.2060552520213772e-273,1.7235879960741026e-272
204801,Malignant_high_cnv,COX7A2L,35.338657,0.93135977,1.4975177704107585e-273,2.1384692420518448e-272
204802,Malignant_high_cnv,SEL1L3,35.334698,1.0689926,1.7225411875734085e-273,2.45790823118127e-272
204803,Malignant_high_cnv,SERPINH1,35.33046,1.5739418,2.0009948109170895e-273,2.85303628394781e-272
204804,Malignant_high_cnv,COX6B2,35.328125,4.359119,2.1734426260928175e-273,3.0965283049345475e-272
204805,Malignant_high_cnv,SF3B4,35.31936,1.2245588,2.962859199952679e-273,4.2147298396252296e-272
204806,Malignant_high_cnv,ZNF83,35.31216,1.5473453,3.82119665535011e-273,5.431558102961942e-272
204807,Malignant_high_cnv,NUDCD3,35.2634,1.2646009,2.1383739879746772e-272,3.037213153910004e-271
