"GeneSymbol"	"Steele_PDAC1"	"Steele_PDAC2"	"Steele_PDAC3"	"Steele_PDAC4"	"Steele_PDAC5"	"Steele_PDAC6"	"Steele_PDAC7"	"Steele_PDAC8"	"Steele_PDAC9"	"Steele_PDAC10"	"Steele_PDAC11A"	"Steele_PDAC11B"	"Steele_PDAC12"	"Steele_PDAC13"	"Steele_PDAC15"	"Steele_PDAC16"
"MT1B"	"1.166234e+00"	"0.000000e+00"	"0.000000e+00"	"1.021221e-01"	"6.424548e-01"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"8.952337e-02"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"1.013918e+00"	"0.000000e+00"	"0.000000e+00"
"MT1F"	"6.093575e+01"	"4.554222e+01"	"6.929993e+01"	"1.326566e+02"	"5.717847e+01"	"5.730818e+01"	"6.491715e+01"	"3.827327e+01"	"2.945319e+01"	"3.740820e+01"	"4.237696e+01"	"4.043584e+01"	"5.799935e+01"	"8.553307e+01"	"4.104820e+01"	"9.397380e+01"
"MT1G"	"5.291789e+01"	"3.544990e+02"	"1.261106e+02"	"2.700108e+02"	"1.450877e+02"	"1.199747e+02"	"5.464233e+01"	"4.052464e+01"	"3.043795e+01"	"5.076827e+01"	"7.955675e+01"	"9.303987e+01"	"8.695125e+01"	"3.753836e+02"	"6.721692e+01"	"8.307829e+01"
"MT1H"	"2.099222e+01"	"7.789849e+01"	"1.294614e+01"	"2.113927e+01"	"5.321667e+01"	"7.449410e+00"	"3.203326e+01"	"7.952417e+00"	"5.102832e+00"	"1.849856e+00"	"9.994567e+00"	"3.818940e+01"	"4.089575e+01"	"6.452677e+01"	"1.340349e+01"	"9.397380e+00"
"MT1X"	"1.820784e+02"	"3.510504e+02"	"1.437783e+02"	"2.099630e+02"	"2.248592e+02"	"2.194962e+02"	"3.579397e+02"	"5.571775e+02"	"8.271960e+01"	"1.938238e+02"	"1.151374e+02"	"1.014640e+02"	"2.997429e+02"	"4.321110e+02"	"1.420930e+02"	"2.826024e+02"
"NUP93"	"2.609450e+01"	"1.612742e+01"	"2.284613e+01"	"2.665386e+01"	"1.938072e+01"	"2.326307e+01"	"2.395219e+01"	"2.146063e+01"	"1.459231e+01"	"2.425367e+01"	"2.878435e+01"	"2.433638e+01"	"2.732754e+01"	"1.762657e+01"	"2.784416e+01"	"2.247200e+01"
"SLC12A3"	"5.831172e-01"	"2.028607e-01"	"7.615377e-01"	"1.021221e-01"	"1.070758e-01"	"1.960371e-01"	"8.506385e-01"	"1.125685e+00"	"6.266636e-01"	"5.344028e+00"	"0.000000e+00"	"9.360148e-01"	"5.733050e-01"	"1.299895e-01"	"3.191308e-01"	"4.085817e-01"
"HERPUD1"	"2.431599e+02"	"3.243742e+02"	"2.599128e+02"	"2.553052e+02"	"2.560182e+02"	"1.805502e+02"	"1.499519e+03"	"1.894237e+03"	"3.275660e+02"	"8.930693e+02"	"3.394155e+02"	"2.845485e+02"	"3.072915e+02"	"2.776055e+02"	"2.820318e+02"	"2.036099e+02"
"CETP"	"2.915586e-01"	"7.100123e-01"	"6.092302e-01"	"3.574273e+00"	"1.927364e+00"	"5.227656e-01"	"1.208802e+00"	"7.262481e-01"	"8.057104e-01"	"1.027698e+00"	"7.995654e-01"	"1.123218e+00"	"7.644066e-01"	"5.459558e-01"	"8.377183e-01"	"0.000000e+00"
"NLRC5"	"6.020686e+01"	"2.657475e+01"	"3.137535e+01"	"3.645758e+01"	"2.526989e+01"	"2.077993e+01"	"2.140027e+01"	"4.335701e+01"	"9.122432e+01"	"8.797092e+01"	"3.678001e+01"	"6.121537e+01"	"4.710656e+01"	"3.265336e+01"	"3.027753e+01"	"1.035074e+01"
"CPNE2"	"2.565716e+01"	"1.267879e+01"	"1.987613e+01"	"2.256898e+01"	"2.323545e+01"	"7.188027e+00"	"2.323586e+01"	"1.822883e+01"	"1.888943e+01"	"1.520993e+01"	"1.599131e+01"	"1.310421e+01"	"3.888919e+01"	"4.679621e+00"	"2.122220e+01"	"1.048693e+01"
"FAM192A"	"6.618381e+01"	"8.824439e+01"	"6.343609e+01"	"6.974938e+01"	"5.964122e+01"	"6.547639e+01"	"6.122359e+01"	"6.093221e+01"	"6.436731e+01"	"8.879308e+01"	"7.955675e+01"	"7.431957e+01"	"6.143918e+01"	"6.062709e+01"	"6.135289e+01"	"6.877793e+01"
"RSPRY1"	"5.408412e+01"	"5.041087e+01"	"4.660611e+01"	"4.442310e+01"	"3.565624e+01"	"6.233980e+01"	"3.324206e+01"	"3.849115e+01"	"2.981128e+01"	"4.706855e+01"	"6.516458e+01"	"4.492871e+01"	"3.841143e+01"	"4.274054e+01"	"3.566287e+01"	"5.788241e+01"
"ARL2BP"	"7.230654e+01"	"6.745117e+01"	"6.374071e+01"	"7.567246e+01"	"5.600064e+01"	"8.553753e+01"	"5.997002e+01"	"6.844888e+01"	"4.073314e+01"	"5.261812e+01"	"7.675827e+01"	"5.559928e+01"	"5.245740e+01"	"5.807930e+01"	"5.481071e+01"	"5.706525e+01"
"PLLP"	"3.003054e+01"	"4.635366e+01"	"5.993302e+01"	"1.919895e+01"	"8.994367e+00"	"4.129848e+01"	"3.201087e+00"	"8.061354e+00"	"5.460926e+00"	"4.727409e+00"	"6.996197e+01"	"2.227715e+01"	"2.102118e+00"	"6.775051e+01"	"4.459853e+01"	"1.741920e+02"
"CCL22"	"2.915586e-01"	"7.505844e+00"	"1.751537e+00"	"6.025203e+00"	"2.998122e+00"	"1.241568e+00"	"1.432654e+01"	"3.260854e+01"	"3.670458e+00"	"1.993734e+01"	"3.198261e+00"	"3.182450e+00"	"6.688558e-01"	"2.235819e+00"	"8.417075e+00"	"4.085817e-01"
"CX3CL1"	"2.624028e+00"	"2.657475e+01"	"3.426920e+00"	"2.359020e+01"	"3.426425e+00"	"1.705523e+01"	"1.262527e+01"	"5.374236e+00"	"2.685701e-01"	"3.288633e+00"	"4.077783e+01"	"1.722267e+01"	"9.555083e-02"	"2.085031e+01"	"1.934730e+01"	"7.763053e+00"
"CCL17"	"0.000000e+00"	"5.477238e+00"	"3.145151e+01"	"3.012601e+01"	"1.927364e+00"	"4.574199e-01"	"8.043011e+01"	"8.395428e+01"	"1.521897e+00"	"5.138488e+00"	"3.997827e-01"	"1.872030e-01"	"0.000000e+00"	"9.125261e+00"	"7.383889e+01"	"2.996266e+00"
"CIAPIN1"	"3.790262e+01"	"2.160466e+01"	"3.312689e+01"	"2.920691e+01"	"2.516281e+01"	"3.358769e+01"	"2.735474e+01"	"2.825105e+01"	"2.417131e+01"	"2.404813e+01"	"2.558609e+01"	"3.032688e+01"	"2.417436e+01"	"3.039154e+01"	"2.959938e+01"	"2.505968e+01"
"COQ9"	"4.285912e+01"	"2.627046e+01"	"4.348380e+01"	"3.237270e+01"	"2.526989e+01"	"3.371838e+01"	"2.513861e+01"	"2.846892e+01"	"1.736753e+01"	"1.767640e+01"	"5.077240e+01"	"3.388373e+01"	"1.911017e+01"	"4.996795e+01"	"3.614156e+01"	"3.214176e+01"
"POLR2C"	"7.070297e+01"	"9.007013e+01"	"8.148454e+01"	"4.758889e+01"	"6.017660e+01"	"7.965641e+01"	"6.019387e+01"	"7.890685e+01"	"6.759015e+01"	"5.919539e+01"	"7.515914e+01"	"6.889069e+01"	"4.433558e+01"	"8.516910e+01"	"6.598029e+01"	"4.344586e+01"
"DOK4"	"2.638606e+01"	"5.507667e+01"	"5.285072e+01"	"1.715651e+01"	"1.306325e+01"	"3.110455e+01"	"5.417224e+00"	"1.027641e+01"	"1.083233e+01"	"2.466474e+00"	"5.756871e+01"	"1.609945e+01"	"7.644066e-01"	"6.541070e+01"	"2.146155e+01"	"8.675552e+01"
"CCDC102A"	"9.329876e+00"	"2.637189e+00"	"7.082301e+00"	"1.164192e+01"	"8.887291e+00"	"1.391863e+01"	"1.383407e+01"	"1.644952e+01"	"5.998066e+00"	"7.193884e+00"	"6.396523e+00"	"8.424133e+00"	"1.528813e+00"	"3.301733e+00"	"9.334576e+00"	"4.222011e+00"
"DRC7"	"1.457793e-01"	"2.028607e-01"	"7.615377e-02"	"7.148545e-01"	"1.070758e-01"	"2.613828e-01"	"1.343113e-01"	"0.000000e+00"	"0.000000e+00"	"2.672014e+00"	"1.199348e+00"	"1.123218e+00"	"0.000000e+00"	"1.559874e-01"	"1.196740e-01"	"0.000000e+00"
"KATNB1"	"1.312014e+01"	"5.984389e+00"	"1.507845e+01"	"1.092706e+01"	"8.673139e+00"	"1.836214e+01"	"9.200327e+00"	"1.281828e+01"	"1.298089e+01"	"9.043740e+00"	"2.198805e+01"	"1.722267e+01"	"9.268430e+00"	"1.016518e+01"	"1.428110e+01"	"1.743282e+01"
"KIFC3"	"5.772861e+01"	"2.201038e+01"	"1.172768e+01"	"3.911276e+01"	"2.302130e+01"	"4.430439e+01"	"2.507145e+01"	"1.670371e+01"	"1.450279e+01"	"3.021431e+01"	"1.639109e+01"	"1.497624e+01"	"5.981482e+01"	"2.511397e+01"	"3.845526e+01"	"1.184887e+01"
"CNGB1"	"2.915586e-01"	"2.028607e-01"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"6.534570e-02"	"2.238522e-02"	"0.000000e+00"	"0.000000e+00"	"2.055395e-01"	"0.000000e+00"	"0.000000e+00"	"3.822033e-01"	"0.000000e+00"	"3.989135e-02"	"0.000000e+00"
"TEPP"	"8.746759e-01"	"3.042910e-01"	"1.370768e+00"	"2.246686e+00"	"9.636821e-01"	"6.534570e-01"	"7.163272e-01"	"1.706683e+00"	"9.847571e-01"	"2.260935e+00"	"0.000000e+00"	"1.123218e+00"	"1.146610e+00"	"1.559874e-01"	"8.776097e-01"	"2.723878e-01"
"ZNF319"	"1.268280e+01"	"4.260074e+00"	"5.178456e+00"	"9.395231e+00"	"8.780215e+00"	"1.202361e+01"	"4.499430e+00"	"4.175926e+00"	"1.862086e+01"	"8.427121e+00"	"3.598044e+00"	"8.798539e+00"	"6.210804e+00"	"3.951680e+00"	"9.175010e+00"	"5.175369e+00"
"USB1"	"5.116854e+01"	"4.158644e+01"	"3.640150e+01"	"3.400665e+01"	"3.394303e+01"	"3.914208e+01"	"3.348830e+01"	"3.217279e+01"	"9.068718e+01"	"3.781927e+01"	"3.158283e+01"	"4.174626e+01"	"4.080020e+01"	"3.496717e+01"	"4.910625e+01"	"3.745333e+01"
"MMP15"	"4.300490e+01"	"1.612742e+01"	"2.185613e+01"	"2.655174e+01"	"1.413400e+01"	"7.188027e+00"	"4.879979e+00"	"3.522303e+00"	"1.969514e+00"	"3.083093e+00"	"2.958392e+01"	"8.985742e+00"	"2.866525e-01"	"2.449002e+01"	"1.172806e+01"	"5.720144e+01"
"CFAP20"	"3.396658e+01"	"3.894925e+01"	"2.977612e+01"	"3.441514e+01"	"3.308642e+01"	"3.999157e+01"	"2.811584e+01"	"3.627609e+01"	"3.088556e+01"	"2.733676e+01"	"2.558609e+01"	"3.145010e+01"	"2.102118e+01"	"3.990677e+01"	"3.458580e+01"	"2.301677e+01"
"CSNK2A2"	"6.166465e+01"	"6.623401e+01"	"6.511147e+01"	"5.749473e+01"	"7.109833e+01"	"1.091273e+02"	"6.420082e+01"	"6.463608e+01"	"4.207599e+01"	"7.317208e+01"	"6.516458e+01"	"7.020111e+01"	"6.497456e+01"	"7.141622e+01"	"5.927854e+01"	"3.064363e+01"
"CCDC113"	"3.352924e+00"	"2.332898e+00"	"7.234608e+00"	"2.757296e+00"	"1.070758e+00"	"8.298904e+00"	"1.813203e+00"	"2.033495e+00"	"9.847571e-01"	"1.438777e+00"	"7.995654e+00"	"4.118465e+00"	"2.866525e-01"	"1.715861e+00"	"1.515871e+00"	"2.315297e+00"
"GINS3"	"2.915586e+00"	"1.420025e+00"	"3.122305e+00"	"3.267906e+00"	"1.713213e+00"	"7.122682e+00"	"2.596686e+00"	"2.541868e+00"	"1.700944e+00"	"2.055395e+00"	"1.998913e+00"	"3.369653e+00"	"2.006567e+00"	"1.585872e+00"	"1.874893e+00"	"1.770521e+00"
"NDRG4"	"4.373379e-01"	"2.028607e+00"	"2.589228e+00"	"1.225465e+00"	"6.424548e-01"	"2.221754e+00"	"6.939420e-01"	"6.536233e-01"	"8.057104e-01"	"8.221581e-01"	"1.998913e+00"	"3.744059e-01"	"4.777541e-01"	"6.759453e-01"	"1.874893e+00"	"9.533574e-01"
"SETD6"	"1.691040e+01"	"8.418717e+00"	"1.142307e+01"	"1.031433e+01"	"1.060050e+01"	"1.052066e+01"	"7.208042e+00"	"8.497103e+00"	"4.834262e+00"	"9.454819e+00"	"1.759044e+01"	"1.235540e+01"	"8.026270e+00"	"8.787288e+00"	"1.057121e+01"	"1.443655e+01"
"CNOT1"	"9.942149e+01"	"1.136020e+02"	"9.983759e+01"	"9.252260e+01"	"6.349595e+01"	"8.893550e+01"	"7.317730e+01"	"6.623383e+01"	"8.182436e+01"	"1.601153e+02"	"1.107398e+02"	"9.771994e+01"	"8.647350e+01"	"6.811448e+01"	"7.830672e+01"	"6.823315e+01"
"SLC38A7"	"1.705618e+01"	"1.075161e+01"	"1.172768e+01"	"1.562468e+01"	"1.541891e+01"	"1.790472e+01"	"1.580397e+01"	"1.118422e+01"	"8.683767e+00"	"8.016042e+00"	"1.719066e+01"	"1.422742e+01"	"3.344279e+01"	"1.190704e+01"	"1.723306e+01"	"1.048693e+01"
"GOT2"	"2.915586e+01"	"3.377630e+01"	"3.792458e+01"	"3.574273e+01"	"1.948779e+01"	"3.659359e+01"	"3.489856e+01"	"2.131538e+01"	"1.074280e+01"	"3.905251e+01"	"4.197718e+01"	"2.602121e+01"	"1.203940e+01"	"2.802573e+01"	"2.441351e+01"	"4.072198e+01"
"CDH8"	"2.915586e-01"	"2.028607e-01"	"4.569226e-01"	"1.021221e-01"	"0.000000e+00"	"0.000000e+00"	"1.343113e-01"	"1.089372e-01"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"1.872030e-01"	"0.000000e+00"	"5.199579e-02"	"1.994567e-01"	"0.000000e+00"
"CDH11"	"8.163641e+00"	"3.367487e+01"	"6.777686e+00"	"7.209819e+01"	"9.401255e+01"	"4.698356e+01"	"1.063298e+02"	"9.473906e+01"	"1.879991e+00"	"8.221581e+00"	"1.799022e+01"	"2.003072e+01"	"9.555083e-02"	"5.121585e+00"	"3.538363e+01"	"1.988431e+01"
"CDH5"	"4.373379e-01"	"4.057213e-01"	"1.446922e+00"	"5.412470e+01"	"4.818411e+00"	"0.000000e+00"	"2.836208e+01"	"4.139614e+00"	"4.476169e-01"	"2.055395e+00"	"3.598044e+00"	"3.369653e+00"	"1.911017e-01"	"7.799368e-02"	"1.037175e+00"	"5.447757e-01"
"BEAN1"	"7.288965e-01"	"3.144340e+00"	"1.903844e+00"	"9.190987e-01"	"1.070758e+00"	"3.861931e+01"	"6.267863e-01"	"7.988729e-01"	"1.163804e+00"	"1.233237e+00"	"6.796306e+00"	"5.616089e+00"	"0.000000e+00"	"8.059347e-01"	"1.715328e+00"	"5.856338e+00"
"TK2"	"4.621204e+01"	"3.144340e+01"	"4.051381e+01"	"4.646554e+01"	"4.829118e+01"	"8.017918e+01"	"6.843163e+01"	"4.971168e+01"	"3.607792e+01"	"4.460208e+01"	"6.516458e+01"	"5.035760e+01"	"3.611821e+01"	"2.459401e+01"	"4.954506e+01"	"8.444023e+01"
"CKLF"	"6.676692e+02"	"2.658489e+02"	"3.091843e+02"	"2.898225e+02"	"2.431691e+02"	"1.354420e+03"	"3.672968e+02"	"3.191860e+02"	"5.159232e+02"	"3.555834e+02"	"3.638022e+02"	"3.583065e+02"	"2.549296e+02"	"1.646447e+02"	"3.427864e+02"	"3.167870e+02"
"CMTM1"	"2.186690e+00"	"1.318594e+00"	"3.807689e-01"	"4.084883e-01"	"1.070758e-01"	"5.881113e+00"	"1.074491e+00"	"5.809985e-01"	"1.790467e+00"	"8.221581e-01"	"1.998913e+00"	"9.360148e-01"	"5.733050e-01"	"1.299895e-01"	"6.382616e-01"	"1.770521e+00"
"CMTM2"	"3.936041e+01"	"3.854353e+00"	"3.655381e+00"	"1.102918e+01"	"4.818411e+00"	"5.423693e+00"	"6.939420e-01"	"9.441225e-01"	"6.243360e+02"	"6.823913e+01"	"3.997827e+00"	"7.338356e+01"	"4.395338e+00"	"1.091912e+00"	"1.049142e+01"	"5.856338e+00"
"CMTM3"	"8.367732e+01"	"4.746939e+01"	"4.477842e+01"	"7.505973e+01"	"7.259739e+01"	"7.697724e+01"	"1.102025e+02"	"7.458568e+01"	"9.301479e+01"	"7.563855e+01"	"3.717979e+01"	"5.634809e+01"	"8.714236e+01"	"1.640467e+01"	"8.716260e+01"	"6.959509e+01"
"CMTM4"	"1.618150e+01"	"2.789334e+01"	"3.434535e+01"	"2.022017e+01"	"1.167126e+01"	"4.907462e+01"	"5.529150e+00"	"7.807167e+00"	"3.670458e+00"	"6.782805e+00"	"4.997283e+01"	"1.404022e+01"	"4.395338e+00"	"3.967279e+01"	"1.974622e+01"	"9.097753e+01"
"DYNC1LI2"	"1.269738e+02"	"1.549855e+02"	"1.495660e+02"	"1.440942e+02"	"9.272764e+01"	"1.429111e+02"	"1.099786e+02"	"1.112249e+02"	"7.949676e+01"	"1.159243e+02"	"1.483194e+02"	"1.370326e+02"	"7.663176e+01"	"1.220601e+02"	"1.048744e+02"	"1.359215e+02"
"NAE1"	"5.452146e+01"	"4.767226e+01"	"6.495917e+01"	"5.739261e+01"	"4.443645e+01"	"6.854764e+01"	"3.924130e+01"	"5.693785e+01"	"3.545126e+01"	"6.947236e+01"	"8.035632e+01"	"5.241683e+01"	"2.713644e+01"	"4.658823e+01"	"3.937276e+01"	"4.508019e+01"
"CA7"	"0.000000e+00"	"6.085820e-01"	"0.000000e+00"	"0.000000e+00"	"1.070758e-01"	"0.000000e+00"	"2.238522e-02"	"0.000000e+00"	"0.000000e+00"	"2.055395e-01"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"2.723878e-01"
"PDP2"	"2.186690e+00"	"2.535758e+00"	"2.284613e+00"	"2.144564e+00"	"9.636821e-01"	"1.241568e+00"	"1.835588e+00"	"1.198309e+00"	"4.476169e-01"	"3.905251e+00"	"3.198261e+00"	"1.310421e+00"	"9.555083e-01"	"2.313813e+00"	"1.356306e+00"	"1.498133e+00"
"CDH16"	"0.000000e+00"	"3.042910e-01"	"7.615377e-02"	"0.000000e+00"	"1.070758e-01"	"6.534570e-02"	"2.238522e-02"	"3.631240e-02"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"3.639705e-01"	"1.994567e-01"	"0.000000e+00"
"RRAD"	"6.560069e+00"	"9.534451e+00"	"5.178456e+00"	"1.051857e+01"	"3.426425e+00"	"1.764334e+00"	"1.450563e+01"	"1.637689e+01"	"2.685701e+00"	"4.316330e+00"	"2.798479e+00"	"5.054480e+00"	"8.981778e+00"	"1.035756e+02"	"7.659139e+00"	"6.537308e+00"
"CES2"	"3.192567e+01"	"6.501684e+01"	"1.021222e+02"	"4.401461e+01"	"6.221104e+01"	"4.861720e+01"	"2.341494e+01"	"2.919517e+01"	"2.945319e+01"	"3.124201e+01"	"1.479196e+02"	"6.252579e+01"	"3.659597e+01"	"1.776956e+02"	"3.227210e+01"	"1.022816e+02"
"CES3"	"2.186690e+00"	"5.680098e+00"	"5.254610e+00"	"9.190987e-01"	"2.998122e+00"	"3.920742e+00"	"5.372454e-01"	"9.441225e-01"	"2.685701e-01"	"6.166186e-01"	"4.397609e+00"	"1.310421e+00"	"0.000000e+00"	"7.799368e-01"	"2.194024e+00"	"5.447757e-01"
"CES4A"	"4.810717e+00"	"5.071516e-01"	"5.559225e+00"	"5.718836e+00"	"5.139638e+00"	"1.764334e+00"	"5.215757e+00"	"7.516668e+00"	"5.102832e+00"	"6.577265e+00"	"6.396523e+00"	"6.552103e+00"	"3.822033e+00"	"1.507878e+00"	"1.232643e+01"	"1.334700e+01"
"CBFB"	"7.347277e+01"	"7.556560e+01"	"5.574456e+01"	"6.678784e+01"	"4.754165e+01"	"5.730818e+01"	"5.271720e+01"	"5.396023e+01"	"4.556740e+01"	"9.208171e+01"	"7.316023e+01"	"7.038831e+01"	"5.895486e+01"	"7.131223e+01"	"6.849345e+01"	"1.525372e+02"
"C16orf70"	"1.559839e+01"	"1.683743e+01"	"1.439306e+01"	"1.633953e+01"	"1.413400e+01"	"1.241568e+01"	"1.244618e+01"	"1.071216e+01"	"1.199613e+01"	"1.356561e+01"	"1.479196e+01"	"2.059233e+01"	"2.713644e+01"	"1.216701e+01"	"1.878883e+01"	"1.252984e+01"
"B3GNT9"	"4.081821e+00"	"2.941480e+00"	"5.178456e+00"	"5.003982e+00"	"7.495306e+00"	"5.881113e+00"	"7.163272e+00"	"8.823914e+00"	"4.386645e+00"	"3.288633e+00"	"2.398696e+00"	"4.305668e+00"	"2.102118e+00"	"3.847688e+00"	"4.348157e+00"	"7.354471e+00"
"TRADD"	"8.703025e+01"	"9.757598e+01"	"1.443114e+02"	"7.485548e+01"	"7.709457e+01"	"9.154933e+01"	"8.701137e+01"	"1.004401e+02"	"9.874428e+01"	"8.838200e+01"	"8.155567e+01"	"8.573895e+01"	"6.879660e+01"	"8.969274e+01"	"1.012841e+02"	"1.052779e+02"
"FBXL8"	"8.309421e+00"	"5.477238e+00"	"8.376915e+00"	"7.659156e+00"	"4.925486e+00"	"5.946459e+00"	"8.842164e+00"	"9.295975e+00"	"6.714253e+00"	"8.632661e+00"	"8.795219e+00"	"7.488118e+00"	"4.968643e+00"	"5.667541e+00"	"6.781529e+00"	"1.607088e+01"
"HSF4"	"9.912993e+00"	"7.607275e+00"	"1.081384e+01"	"4.595493e+00"	"5.139638e+00"	"8.952361e+00"	"4.208422e+00"	"4.430113e+00"	"4.028552e+00"	"3.699712e+00"	"7.595871e+00"	"6.926509e+00"	"4.013135e+00"	"1.084112e+01"	"7.818704e+00"	"2.356155e+01"
"NOL3"	"3.469548e+01"	"3.945640e+01"	"4.927149e+01"	"2.471354e+01"	"2.816093e+01"	"9.285624e+01"	"3.225711e+01"	"1.750258e+01"	"1.888943e+01"	"1.130467e+01"	"6.396523e+01"	"2.677002e+01"	"1.786800e+01"	"4.848607e+01"	"3.223221e+01"	"7.299994e+01"
"KIAA0895L"	"9.475655e+00"	"4.970086e+00"	"1.050922e+01"	"1.215253e+01"	"6.317472e+00"	"9.671164e+00"	"1.031959e+01"	"5.955234e+00"	"2.327608e+00"	"6.988344e+00"	"4.797392e+00"	"5.616089e+00"	"2.388771e+00"	"4.783613e+00"	"9.175010e+00"	"1.525372e+01"
"EXOC3L1"	"8.892538e+00"	"1.521455e+00"	"1.142307e+00"	"4.799738e+00"	"2.676895e+00"	"1.437605e+00"	"2.999620e+00"	"1.670371e+00"	"3.043795e+00"	"1.644316e+00"	"1.599131e+00"	"2.808044e+00"	"7.644066e-01"	"1.949842e+00"	"1.156849e+00"	"1.089551e+00"
"E2F4"	"5.452146e+01"	"3.418202e+01"	"6.084686e+01"	"4.748677e+01"	"4.968317e+01"	"6.024874e+01"	"4.436751e+01"	"5.134574e+01"	"6.615777e+01"	"4.850733e+01"	"5.397066e+01"	"5.410165e+01"	"6.067478e+01"	"3.265336e+01"	"6.127311e+01"	"5.107272e+01"
"ELMO3"	"3.207145e+01"	"3.073339e+01"	"5.300302e+01"	"1.276526e+01"	"1.038635e+01"	"4.574199e+01"	"2.663842e+00"	"9.005476e+00"	"6.624730e+00"	"4.932949e+00"	"6.276588e+01"	"1.460183e+01"	"2.962076e+00"	"3.291333e+01"	"1.906806e+01"	"5.788241e+01"
"LRRC29"	"3.498703e+00"	"3.042910e+00"	"3.807689e+00"	"4.391249e+00"	"2.248592e+00"	"8.429596e+00"	"4.051726e+00"	"4.357489e+00"	"3.401888e+00"	"2.260935e+00"	"6.396523e+00"	"5.616089e+00"	"3.822033e+00"	"2.365808e+00"	"3.909352e+00"	"5.720144e+00"
"TMEM208"	"1.335338e+02"	"1.316566e+02"	"1.267199e+02"	"1.048794e+02"	"1.160702e+02"	"1.770869e+02"	"1.652477e+02"	"1.432887e+02"	"8.352531e+01"	"8.982078e+01"	"1.850994e+02"	"1.235540e+02"	"9.765295e+01"	"3.341769e+02"	"1.337158e+02"	"1.089551e+02"
"FHOD1"	"3.032210e+01"	"8.317287e+00"	"1.789614e+01"	"2.542840e+01"	"2.184346e+01"	"1.130481e+01"	"2.742190e+01"	"1.728470e+01"	"2.748368e+01"	"2.857000e+01"	"1.759044e+01"	"4.006143e+01"	"2.264555e+01"	"1.437684e+01"	"2.565014e+01"	"1.688805e+01"
"SLC9A5"	"1.312014e+00"	"6.085820e-01"	"5.330764e-01"	"2.042442e-01"	"1.070758e-01"	"6.534570e-02"	"6.044011e-01"	"5.083737e-01"	"0.000000e+00"	"8.221581e-01"	"0.000000e+00"	"5.616089e-01"	"5.733050e-01"	"1.845851e+00"	"5.983702e-01"	"1.089551e+00"
"PLEKHG4"	"3.352924e+00"	"4.361504e+00"	"2.741536e+00"	"4.391249e+00"	"4.283032e+00"	"5.489039e+00"	"3.044391e+00"	"3.885427e+00"	"4.118075e+00"	"4.521870e+00"	"5.596957e+00"	"3.931262e+00"	"2.675423e+00"	"5.537552e+00"	"2.832286e+00"	"1.770521e+00"
"KCTD19"	"0.000000e+00"	"1.014303e-01"	"7.615377e-02"	"5.106104e-01"	"2.141516e-01"	"1.306914e-01"	"3.133931e-01"	"3.268116e-01"	"0.000000e+00"	"6.166186e-01"	"0.000000e+00"	"0.000000e+00"	"9.555083e-02"	"5.199579e-02"	"7.978270e-02"	"0.000000e+00"
"LRRC36"	"1.457793e-01"	"4.057213e-01"	"4.569226e-01"	"6.025203e+00"	"8.566063e-01"	"5.227656e-01"	"1.701277e+00"	"3.631240e-01"	"5.371402e-01"	"3.494172e+00"	"2.798479e+00"	"2.059233e+00"	"1.911017e-01"	"1.559874e-01"	"3.989135e-01"	"2.042909e+00"
"TPPP3"	"7.580524e+00"	"1.420025e+01"	"1.012845e+01"	"1.787136e+01"	"9.958049e+00"	"4.835582e+00"	"4.033817e+01"	"6.536233e+00"	"9.220908e+00"	"2.877554e+00"	"3.358174e+01"	"2.190275e+01"	"3.630931e+00"	"4.900603e+01"	"1.156849e+01"	"6.387495e+01"
"ZDHHC1"	"6.560069e+00"	"1.115734e+01"	"1.134691e+01"	"1.582892e+01"	"9.958049e+00"	"1.979975e+01"	"4.879979e+00"	"7.226168e+00"	"5.460926e+00"	"2.055395e+00"	"1.479196e+01"	"1.085777e+01"	"2.293220e+00"	"1.312894e+01"	"6.861312e+00"	"1.184887e+01"
"HSD11B2"	"1.457793e+00"	"1.267879e+01"	"8.529222e+00"	"6.944301e+00"	"3.854729e+00"	"2.025717e+00"	"6.715567e-01"	"2.650806e+00"	"9.847571e-01"	"8.221581e-01"	"2.038892e+01"	"6.739306e+00"	"7.644066e-01"	"1.377888e+00"	"1.954676e+00"	"4.290108e+01"
"ATP6V0D1"	"1.871806e+02"	"2.161480e+02"	"1.208560e+02"	"1.788158e+02"	"2.226106e+02"	"8.821670e+01"	"1.433102e+02"	"1.395486e+02"	"2.273894e+02"	"1.027698e+02"	"1.886974e+02"	"2.334421e+02"	"4.201370e+02"	"1.757978e+02"	"2.322474e+02"	"1.150839e+02"
"AGRP"	"1.618150e+01"	"4.706367e+01"	"1.218460e+00"	"3.982761e+00"	"2.730433e+01"	"1.045531e+00"	"6.379789e+00"	"3.885427e+00"	"1.969514e+00"	"0.000000e+00"	"2.318740e+01"	"1.141938e+01"	"5.205609e+02"	"4.393644e+00"	"1.571719e+01"	"8.852604e+00"
